tag,mode,target,draft,tp,K,F,N,alpha,phit,target_fits,draft_fits,target_step_ms,target_verify_ms,draft_step_ms,draft_total_ms,prespec_ms,e2e_ms,avg_tokens,avg_rounds,miss_rate,throughput_tok_s
RESULT,ar,Llama-3.2-1B,,4,0,0,128,0.0000,0.0000,1,1,2.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.2-1B,Llama-3.2-1B,4,1,0,128,0.9000,0.0000,1,1,2.0259,1.9103,3.2220,3.2220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.2-1B,Llama-3.2-1B,4,4,0,128,0.9000,0.0000,1,1,1.8553,1.9882,3.2141,12.8563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.2-1B,Llama-3.2-1B,4,8,0,128,0.9000,0.0000,1,1,2.0524,2.0848,3.2162,25.7293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ar,Llama-3.1-8B,,1,0,0,128,0.0000,0.0000,1,1,20.2044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,1,1,0,128,0.9000,0.0000,1,1,20.1890,20.1958,3.2140,3.2140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,1,1,128,0.9000,0.8500,1,1,0.0000,20.1798,3.2180,3.2180,3.2180,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,1,4,128,0.9000,0.8500,1,1,0.0000,20.1801,3.2148,3.2148,3.4708,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,1,8,128,0.9000,0.8500,1,1,0.0000,20.1811,3.2136,3.2136,3.5027,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,1,4,0,128,0.9000,0.0000,1,1,20.2027,18.7755,3.2219,12.8876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,4,1,128,0.9000,0.8500,1,1,0.0000,18.7361,3.2105,12.8422,12.8422,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,4,4,128,0.9000,0.8500,1,1,0.0000,18.7681,3.2155,12.8621,13.9003,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,4,8,128,0.9000,0.8500,1,1,0.0000,18.7420,3.2127,12.8507,13.9702,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,1,8,0,128,0.9000,0.0000,1,1,20.2060,18.9299,3.2191,25.7526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,8,1,128,0.9000,0.8500,1,1,0.0000,18.8796,3.2142,25.7133,25.7133,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,8,4,128,0.9000,0.8500,1,1,0.0000,18.8755,3.2148,25.7185,27.7411,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,1,8,8,128,0.9000,0.8500,1,1,0.0000,18.8828,3.2173,25.7384,27.9410,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ar,Llama-3.1-8B,,2,0,0,128,0.0000,0.0000,1,1,13.3071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,2,1,0,128,0.9000,0.0000,1,1,13.1404,13.1446,3.2183,3.2183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,1,1,128,0.9000,0.8500,1,1,0.0000,13.1156,3.2194,3.2194,3.2194,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,1,4,128,0.9000,0.8500,1,1,0.0000,13.1358,3.2210,3.2210,3.4679,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,1,8,128,0.9000,0.8500,1,1,0.0000,13.1182,3.2159,3.2159,3.4931,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,2,4,0,128,0.9000,0.0000,1,1,13.1353,11.4378,3.2148,12.8593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,4,1,128,0.9000,0.8500,1,1,0.0000,11.4127,3.2176,12.8705,12.8705,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,4,4,128,0.9000,0.8500,1,1,0.0000,11.4047,3.2187,12.8750,13.8723,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,4,8,128,0.9000,0.8500,1,1,0.0000,11.4068,3.2189,12.8755,13.9973,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,2,8,0,128,0.9000,0.0000,1,1,13.1186,11.7460,3.2146,25.7168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,8,1,128,0.9000,0.8500,1,1,0.0000,11.7506,3.2145,25.7163,25.7163,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,8,4,128,0.9000,0.8500,1,1,0.0000,11.7344,3.2198,25.7586,27.8252,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ssd,Llama-3.1-8B,Llama-3.2-1B,2,8,8,128,0.9000,0.8500,1,1,0.0000,11.7628,3.2202,25.7617,28.1603,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,ar,Llama-3.1-8B,,4,0,0,128,0.0000,0.0000,1,1,9.8854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,4,1,0,128,0.9000,0.0000,1,1,9.6525,9.6595,3.2276,3.2276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,4,4,0,128,0.9000,0.0000,1,1,9.6546,7.4410,3.2182,12.8728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
RESULT,sd,Llama-3.1-8B,Llama-3.2-1B,4,8,0,128,0.9000,0.0000,1,1,9.8002,8.0054,3.2218,25.7742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
